OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
3205921576,01:09:16.935,+33:05:33.23,2000.0,21.73,r,1674,1,0,65
3231921227,01:09:17.549,+33:05:31.65,2000.0,21.63,r,4,1,0,65
3264328017,01:09:18.331,+33:05:51.99,2000.0,21.28,r,252,1,0,65
3440134996,01:09:22.560,+33:05:43.09,2000.0,21.20,r,5163,1,0,65
3532537260,01:09:24.783,+33:05:50.42,2000.0,21.14,r,1642,1,0,65
3541589011,01:09:24.996,+33:05:55.27,2000.0,21.83,r,64,1,0,65
3550789173,01:09:25.200,+33:05:55.85,2000.0,21.99,r,413,1,0,65
3575796253,01:09:25.795,+33:05:46.75,2000.0,21.43,r,1629,1,0,65
3579694820,01:09:25.911,+33:05:42.74,2000.0,21.36,r,1106,1,0,65
3936326927,01:09:34.469,+33:05:49.00,2000.0,22.38,r,3,1,0,65
3955950814,01:09:34.952,+33:06:00.45,2000.0,21.88,r,240,1,0,65
4782143638,01:09:54.746,+33:06:08.91,2000.0,21.71,r,654,1,0,65
5025203264,01:10:00.593,+33:06:08.04,2000.0,22.16,r,54,1,0,65
3747881394,01:09:29.927,+33:06:32.70,2000.0,21.27,r,1059,1,0,65
3749494678,01:09:29.991,+33:06:42.40,2000.0,21.23,r,2290,1,0,65
3862220389,01:09:32.690,+33:06:29.58,2000.0,21.69,r,262,1,0,65
3963606657,01:09:35.138,+33:06:48.29,2000.0,21.19,r,158,1,0,65
4099704968,01:09:38.381,+33:06:42.79,2000.0,21.75,r,1356,1,0,65
4880278144,01:09:57.135,+33:06:52.65,2000.0,21.91,r,512,1,0,65
5332871157,01:10:07.991,+33:06:31.51,2000.0,21.97,r,411,1,0,65
5494288752,01:10:11.838,+33:06:54.63,2000.0,20.74,r,2681,1,0,65
3118890469,01:09:14.854,+33:06:59.70,2000.0,19.07,r,820,1,0,65
3369929455,01:09:20.858,+33:07:26.76,2000.0,21.60,r,455,1,0,65
3477457466,01:09:23.459,+33:07:20.70,2000.0,20.32,r,359,1,0,65
3557913600,01:09:25.395,+33:07:08.93,2000.0,21.96,r,282,1,0,65
4969847454,01:09:59.280,+33:07:20.32,2000.0,21.27,r,329,1,0,65
5116784656,01:10:02.803,+33:07:12.69,2000.0,21.20,r,724,1,0,65
5281210719,01:10:06.761,+33:07:00.01,2000.0,21.10,r,480,1,0,65
5317137727,01:10:07.615,+33:07:21.14,2000.0,21.03,r,2186,1,0,65
5392678776,01:10:09.412,+33:07:24.39,2000.0,21.45,r,1012,1,0,65
4207337236,01:09:40.979,+32:54:19.57,2000.0,21.48,r,742,1,0,65
2629239132,01:09:03.119,+33:07:56.03,2000.0,21.55,r,320,1,0,65
2700113182,01:09:04.820,+33:07:37.81,2000.0,20.32,r,12,1,0,65
2849633968,01:09:08.381,+33:07:40.13,2000.0,21.48,r,1065,1,0,65
2852554996,01:09:08.453,+33:07:42.97,2000.0,21.15,r,1538,1,0,65
2856840811,01:09:08.555,+33:07:30.84,2000.0,22.00,r,856,1,0,65
2952551417,01:09:10.855,+33:07:32.40,2000.0,21.64,r,1742,1,0,65
2987289836,01:09:11.698,+33:07:57.79,2000.0,21.35,r,436,1,0,65
3591501981,01:09:26.210,+33:07:33.54,2000.0,20.85,r,731,1,0,65
3592179375,01:09:26.202,+33:07:56.57,2000.0,22.22,r,871,1,0,65
