objID,uniquePspsOBid,raMean,decMean,l,b,class,prob_Galaxy,prob_Star,prob_QSO,extrapolation_Class,cellDistance_Class,cellID_Class,z_phot,z_photErr,z_phot0,extrapolation_Photoz,cellDistance_Photoz,cellID_Photoz
143243501519135349,1081418000010780,350.15193153,29.37062927,100.202975170445,-29.4612530791645,GALAXY,0.81367207,0.16205418,0.024273764,0,0.828203095142411,2037,0.703513026237488,0.235633285717004,0.6607609,0,0.719173277126806,9327
143243501528161127,1081418000061395,350.15281756,29.36712899,100.202203757236,-29.4647740272314,GALAXY,0.96454793,0.00038006803,0.035072025,1,17.2951451543633,6410,0.652723610401154,0.14715855376397,0.64238554,1,18.1090606444394,138
143243501545309703,1081418000011121,350.15461518,29.37449384,100.207194448499,-29.4586247723038,GALAXY,0.86130697,0.036688898,0.10200413,1,17.9038408991401,5841,0.286520481109619,0.163625451320267,0.34735954,1,16.123531268551,1500
143243501578580125,1081418000061441,350.15785981,29.36629391,100.206463060803,-29.4672751247685,GALAXY,0.7481375,0.23191464,0.019947872,1,12.4885009062998,4398,0.585786879062653,0.417235680395609,0.48940697,1,11.4749587806712,10508
143243501579874377,1081418000011561,350.15806454,29.36983021,100.2082537072,-29.4640960233609,STAR,0.05209438,0.9431502,0.0047554187,0,0.588003299972795,2619,-999,-999,-999,-999,-999,-999
143243501603275969,1081418000011826,350.16033788,29.3711524,100.210943663411,-29.4636625637387,STAR,0.0059901243,0.987017,0.0069928695,0,0.461488573777966,1955,-999,-999,-999,-999,-999,-999
143243501605733458,1081418000011866,350.16058612,29.36907257,100.210229708325,-29.4656590837359,STAR,0.002978185,0.9868901,0.010131755,0,0.11000638676642,5034,-999,-999,-999,-999,-999,-999
143243501679294570,1081418000012784,350.16792856,29.37003032,100.217417256932,-29.4673026485437,UNSURE,0.3435805,0.6373657,0.019053737,1,4.34710222676793,2527,-999,-999,-999,-999,-999,-999
143243501690112769,1081418000012911,350.16911611,29.36856113,100.217844189769,-29.4690608926353,GALAXY,0.9611965,0.0040152515,0.034788232,0,0.372963261271308,3387,0.426636308431625,0.0996936801441698,0.42075628,0,0.434994354096247,8128
143243501735264866,1081418000061612,350.17352708,29.37024499,100.222664379361,-29.4690291453661,GALAXY,0.88452715,0.004460892,0.111011975,1,7.73839983777551,149,0.664661079645157,0.394523514417345,0.7939837,1,8.95399400834152,11249
